trip_id,customer_id,driver_id,booking_datetime,pickup_location,drop_location,distance_km,duration_minutes,vehicle_type,payment_method,surge_multiplier,fare,trip_status,cancellation_reason,driver_rating,customer_rating
T024658,C02454,D0355,2025-09-06 19:40:00,Vasant Kunj,Pragati Maidan,16.4,47,Bike,Upi,2.0,780.0,Completed,,4.6,4.7
T024659,C02515,D0542,2025-03-02 09:42:00,Noida Sector 137,Mahipalpur,7.0,23,Sedan,Wallet,1.0,201.0,Completed,,3.3,4.2
T024660,C02792,D0259,2025-12-07 16:33:00,Noida Sector 15,Noida Sector 18,5.9,26,Auto,UPI,1.2,228.6,Completed,,3.9,5.0
T024661,C02662,D0505,2025-02-14 20:58:00,Noida Sector 76,Kalkaji,10.3,36,Sedan,Upi,1.0,276.5,Completed,,3.0,4.2
T024662,C00347,D0539,2025-03-09 08:44:00,Golf Course Road,Mandi House,20.8,74,Bike,Wallet,1.0,510.0,Cancelled,No Driver Available,,
T024663,C02570,D0253,2025-03-10 11:48:00,Ecotech,Jama Masjid,24.7,69,Mini,Wallet,2.0,1117.0,Completed,,3.6,3.2
T024664,C01412,D0511,2025-05-19 14:06:00,Greater Noida West,Noida Sector 18,29.3,116,SUV,Wallet,1.0,721.5,Cancelled,No Driver Available,,
T024665,C01453,D0445,2025-04-29 06:57:00,Pari Chowk,Noida Sector 63,18.8,47,SUV,Wallet,2.0,852.0,Completed,,5.0,
T024666,C02103,D0125,2025-06-16 16:44:00,Anand Vihar ISBT,Seelampur,4.5,11,Mini,Wallet,1.0,139.5,Completed,,4.9,3.7
T024667,C00571,D0282,2025-08-13 09:51:00,Sohna Road,Janakpuri,11.8,30,Sedan,Upi,1.5,430.5,Completed,,3.6,3.3
T024668,C02082,D0031,2025-11-03 17:40:00,Mahipalpur,Connaught Place,18.4,82,SUV,cash,1.5,735.0,Completed,,5.0,4.1
T024669,C01093,D0490,2025-11-12 04:03:00,DLF Mall of India,Noida Sector 15,16.5,72,Sedan,Credit Card,1.5,662.25,Completed,,4.0,5.0
T024670,C02181,D0238,2025-01-05 22:43:00,Daryaganj,Wave City Center,9.2,28,Mini,Upi,1.0,244.0,Completed,,3.2,3.4
T024671,C01081,D0339,2025-02-16 20:48:00,Vaishali,Ecotech,6.9,28,Sedan,Wallet,2.0,419.0,Completed,,3.2,3.7
T024672,C01747,D0414,2025-05-22 17:36:00,DLF Mall of India,Daryaganj,1.7,5,Mini,Wallet,1.5,128.25,Completed,,4.2,4.7
T024673,C02827,D0389,2025-05-11 05:19:00,Mahipalpur,Karol Bagh,16.7,59,Auto,Cash,1.0,418.5,Completed,,4.6,3.7
T024674,C00964,D0315,2025-09-05 15:30:00,Pitampura,MG Road,27.1,86,Auto,cash,1.0,628.5,Completed,,4.0,4.3
T024675,C02230,D0557,2025-04-04 16:51:00,AIIMS,Dwarka,7.4,25,Bike,cash,1.5,316.5,Completed,,3.5,4.9
T024676,C00851,D0551,2025-11-03 03:40:00,Chandni Chowk,Daryaganj,6.9,23,Mini,Credit Card,1.0,199.5,Completed,,4.0,
T024677,C02156,D0528,2025-07-20 02:12:00,Knowledge Park,Anand Vihar Railway Station,10.1,36,Auto,Credit Card,1.0,273.5,Completed,,3.0,5.0
T024678,C01514,D0531,2025-08-02 11:53:00,Lajpat Nagar,Noida Sector 18,2.4,10,Sedan,Cash,1.0,106.0,Completed,,3.1,3.5
T024679,C00476,D0065,2025-01-01 18:01:00,Mandi House,Shahdara,27.1,75,Mini,cash,1.5,909.75,Completed,,4.9,4.9
T024680,C01573,D0381,2025-11-24 12:13:00,Hauz Khas,Sohna Road,20.4,73,Mini,upi,1.0,502.0,Completed,,,4.8
T024681,C02042,D0319,2025-07-25 17:06:00,Malviya Nagar,Sector 29 Gurugram,20.0,58,Bike,UPI,1.0,466.0,Completed,,3.6,4.8
T024682,C00348,D0023,2025-11-20 01:11:00,Noida Sector 76,Malviya Nagar,4.3,10,SUV,upi,2.0,269.0,Cancelled,No Driver Available,,
T024683,C01841,D0130,2025-08-08 09:09:00,Kaushambi,Noida Sector 63,7.3,19,Sedan,Upi,1.0,197.5,Completed,,3.8,3.4
T024684,C01200,D0432,2025-04-17 19:26:00,Airport T3,Knowledge Park,29.6,116,Mini,upi,1.0,726.0,Completed,,3.3,4.4
T024685,C00292,D0155,2025-05-02 06:50:00,Cyber City,Pari Chowk,10.1,34,Mini,upi,1.0,269.5,Completed,,3.2,4.4
T024686,C00355,D0101,2025-03-19 15:32:00,Shahdara,Raj Nagar Extension,23.9,74,Bike,upi,1.2,667.8,Completed,,3.7,4.8
T024687,C01372,D0033,2025-06-18 05:46:00,Vasundhara,Sector 45 Gurugram,12.1,31,Mini,UPI,1.0,293.5,Completed,,3.7,3.8
T024688,C00824,D0092,2025-03-21 08:45:00,Dilshad Garden,Surajpur,9.3,26,Sedan,Cash,1.0,241.5,Completed,,4.9,3.6
T024689,C02532,D0150,2025-08-11 22:13:00,Sector 45 Gurugram,DLF Mall of India,28.0,78,Auto,Credit Card,1.0,626.0,Completed,,3.5,4.7
T024690,C01958,D0013,2025-10-13 13:12:00,Pitampura,Sector 29 Gurugram,2.2,8,Auto,CASH,1.0,99.0,Completed,,4.9,3.9
T024691,C02642,D0068,2025-08-29 20:48:00,Loni,Model Town,12.6,39,Bike,cash,2.0,634.0,Completed,,4.2,4.2
T024692,C02004,D0121,2025-09-13 15:24:00,Noida Sector 78,Rohini,23.7,106,Mini,UPI,1.0,617.5,Completed,,4.9,3.3
T024693,C01454,D0068,2025-08-23 00:55:00,Seelampur,Sahibabad,15.0,43,Bike,Credit Card,1.0,361.0,Completed,,3.5,3.6
T024694,C00967,D0391,2025-02-22 13:19:00,Sohna Road,Preet Vihar,15.2,50,Sedan,Wallet,1.2,453.6,Completed,,5.0,4.1
T024695,C02839,D0111,2025-08-08 02:23:00,Dwarka,Vasundhara,8.3,26,SUV,CASH,1.5,339.75,Completed,,3.4,4.7
T024696,C01248,D0364,2025-08-28 22:30:00,Noida Sector 63,Mandi House,1.4,5,Bike,Cash,1.5,121.5,Completed,,4.4,4.6
T024697,C00407,D0146,2025-09-18 18:38:00,Daryaganj,Crossings Republik,21.6,76,SUV,upi,1.5,789.0,Completed,,4.1,4.3
T024698,C01280,D0427,2025-07-08 00:28:00,Anand Vihar ISBT,Nehru Place,22.4,100,Mini,Credit Card,1.0,586.0,Completed,,5.0,4.1
T024699,C00930,D0425,2025-08-21 00:11:00,Anand Vihar ISBT,Hauz Khas,26.4,84,Sedan,Wallet,1.0,614.0,Completed,,4.7,3.5
T024700,C00969,D0496,2025-05-01 11:49:00,Film City Noida,Logix Mall,8.7,36,Bike,UPI,1.2,303.0,Completed,,3.3,3.5
T024701,C02515,D0075,2025-07-26 00:40:00,Golf Course Road,Indirapuram,8.8,25,Mini,UPI,1.0,232.0,Completed,,3.7,4.6
T024702,C00467,D0269,2025-10-16 19:17:00,Noida Sector 15,INA,0.0,55,Mini,CASH,1.5,528.0,Cancelled,Customer Cancelled,,
T024703,C02008,D0551,2025-01-11 16:11:00,Raj Nagar Extension,Sahibabad,7.0,19,Mini,Upi,2.0,386.0,Completed,,3.3,
T024704,C00544,D0423,2025-07-12 01:11:00,Saket,Laxmi Nagar,18.9,52,Mini,CASH,1.2,525.0,Completed,,3.3,3.4
T024705,C00656,D0288,2025-09-11 15:37:00,Beta 1,Karol Bagh,25.3,78,Sedan,Cash,1.2,702.6,Completed,,3.3,4.2
T024706,C02551,D0292,2025-12-23 20:00:00,Surajpur,Noida Sector 78,24.3,107,Sedan,CASH,1.2,754.2,Completed,,4.4,
T024707,C00830,D0127,2025-11-01 01:26:00,Gamma 1,Pari Chowk,18.7,81,SUV,UPI,1.2,591.0,Completed,,3.4,3.3
T024708,C00559,D0149,2025-05-02 07:12:00,Vaishali,Delta 1,15.8,54,SUV,Wallet,2.0,790.0,Completed,,4.1,3.3
T024709,C02397,D0255,2025-03-21 10:51:00,Gamma 1,Dwarka,8.2,24,Auto,UPI,1.0,221.0,Completed,,3.4,4.4
T024710,C01896,D0186,2025-12-20 17:28:00,DLF Phase 4,Loni,17.6,67,Mini,Wallet,1.5,672.0,Completed,,3.4,3.3
T024711,C02431,D0465,2025-02-11 23:09:00,IGI Airport T1,DLF Phase 2,8.3,30,Bike,Upi,1.0,234.5,Completed,,5.0,4.5
T024712,C00642,D0394,2025-03-13 09:15:00,Knowledge Park,Model Town,13.6,54,Mini,UPI,2.0,724.0,Completed,,4.9,4.6
T024713,C01328,D0336,2025-02-28 02:25:00,Noida Sector 15,Dilshad Garden,29.8,128,Auto,Upi,1.0,753.0,Completed,,3.6,3.2
T024714,C01262,D0596,2025-09-12 05:59:00,Saket,Sohna Road,14.5,56,Auto,Upi,1.0,379.5,Completed,,3.9,4.0
T024715,C01953,D0386,2025-10-23 07:17:00,Sohna Road,Pitampura,1.8,4,SUV,UPI,1.5,127.5,Completed,,4.7,3.6
T024716,C00791,D0550,2025-06-05 18:00:00,Cyber Hub,IFFCO Chowk,15.6,56,Bike,Cash,1.5,594.0,Completed,,3.2,3.5
T024717,C01032,D0565,2025-07-16 21:10:00,Noida Sector 15,Kalkaji,7.3,32,Sedan,UPI,1.0,223.5,Completed,,4.5,4.8
T024718,C00728,D0433,2025-12-21 07:14:00,Indirapuram,Surajpur,18.1,50,Bike,Credit Card,1.0,421.5,Completed,,3.1,3.0
T024719,C02692,D0127,2025-10-27 08:37:00,Noida Sector 78,Gamma 1,5.5,19,SUV,Cash,1.2,204.6,Completed,,4.3,3.9
T024720,C01766,D0066,2025-02-19 03:32:00,Pitampura,Kalkaji,15.7,49,Bike,Wallet,1.2,460.2,Completed,,4.8,4.0
T024721,C00115,D0539,2025-04-07 18:38:00,Civil Lines,Pragati Maidan,6.4,25,Bike,cash,1.5,294.0,Completed,,3.2,3.9
T024722,C02749,D0064,2025-08-08 10:27:00,Model Town,Civil Lines,4.9,13,Auto,cash,1.2,179.4,Completed,,4.9,3.7
T024723,C02660,D0496,2025-02-19 20:42:00,Kalkaji,Noida Sector 16,24.0,74,Bike,Upi,1.0,558.0,Completed,,3.3,4.7
T024724,C02575,D0322,2025-04-06 22:49:00,Dilshad Garden,Sector 56 Gurugram,14.8,49,Sedan,CASH,1.0,370.0,Completed,,3.4,4.2
T024725,C02086,D0515,2025-07-04 20:40:00,Noida Sector 76,Knowledge Park,25.1,98,Sedan,Credit Card,1.0,622.5,Cancelled,No Driver Available,,
T024726,C01617,D0463,2025-03-07 07:56:00,Noida Sector 78,Noida Sector 137,9.9,38,Auto,upi,1.5,411.75,Completed,,4.0,4.6
T024727,C01620,D0479,2025-12-10 20:14:00,Sarojini Nagar,Kalkaji,29.6,120,Bike,upi,1.0,734.0,Completed,,4.7,4.2
T024728,C00634,D0324,2025-10-02 21:35:00,Pragati Maidan,Anand Vihar ISBT,22.3,69,Bike,upi,1.0,522.5,Completed,,4.5,3.2
T024729,C02612,D0007,2025-01-14 23:17:00,Film City Noida,IFFCO Chowk,13.4,39,Bike,cash,1.5,493.5,Cancelled,Customer Cancelled,,
T024730,C01469,D0345,2025-05-05 11:45:00,Rohini,South Extension,17.5,53,Sedan,Cash,1.2,502.2,Completed,,3.7,
T024731,C00162,D0268,2025-11-25 23:23:00,Loni,Janakpuri,18.7,83,Sedan,Credit Card,1.2,595.8,Completed,,3.4,4.2
T024732,C02530,D0328,2025-07-17 22:21:00,Raj Nagar Extension,Rohini,12.5,39,Sedan,Wallet,1.0,-315.5,Completed,,4.0,3.1
T024733,C00087,D0569,2025-03-22 07:20:00,INA,Sahibabad,18.5,52,Sedan,CASH,2.0,863.0,Completed,,4.8,3.2
T024734,C00516,D0136,2025-03-30 04:34:00,AIIMS,Jama Masjid,13.2,40,Mini,Wallet,1.5,492.0,Completed,,4.6,4.5
T024735,C01210,D0326,2025-06-18 12:49:00,Vasundhara,Anand Vihar ISBT,11.7,34,Sedan,UPI,1.0,293.5,Completed,,4.0,3.3
T024736,C01654,D0483,2025-12-29 20:47:00,Huda City Centre,Mohan Nagar,2.7,7,Bike,CASH,1.0,104.5,Completed,,,4.8
T024737,C00002,D0379,2025-07-22 03:50:00,Noida Sector 18,Bisrakh,26.0,105,Mini,Cash,1.5,975.0,Completed,,3.0,3.8
T024738,C02063,D0060,2025-10-29 06:05:00,Preet Vihar,Huda City Centre,11.8,43,SUV,Wallet,1.2,375.6,Completed,,3.1,3.5
T024739,C01160,D0081,2025-07-07 14:12:00,Vaishali,DLF Phase 3,27.9,108,Sedan,Upi,1.0,684.5,Cancelled,Driver Cancelled,,
T024740,C02330,D0259,2025-06-16 14:14:00,Jama Masjid,Surajpur,12.0,51,Auto,Wallet,1.2,398.4,Completed,,3.3,3.2
T024741,C01881,D0358,2025-09-19 08:17:00,Bisrakh,Pari Chowk,28.5,82,Auto,cash,1.2,769.8,Completed,,4.4,4.7
T024742,C01121,D0134,2025-07-05 05:19:00,Mayur Vihar,Botanical Garden,5.0,21,Auto,Cash,1.0,167.0,Completed,,4.3,4.2
T024743,C00656,D0227,2025-07-03 21:04:00,Delta 1,Greater Kailash,4.3,16,Bike,Credit Card,1.0,146.5,Completed,,3.7,3.5
T024744,C00154,D0129,2025-02-16 10:00:00,Akshardham,Model Town,26.5,73,SUV,Cash,1.2,712.2,Completed,,4.1,4.3
T024745,C01473,D0022,2025-06-16 16:21:00,Laxmi Nagar,Rajouri Garden,7.1,29,Bike,UPI,1.0,214.5,Completed,,3.0,4.8
T024746,C02110,D0214,2025-02-13 08:05:00,Sector 29 Gurugram,Shahdara,24.5,100,Bike,Cash,1.0,617.5,Completed,,3.5,3.2
T024747,C00672,D0230,2025-08-23 06:05:00,Mayur Vihar,Ghaziabad Railway Station,10.6,43,Bike,Upi,1.0,295.0,Completed,,3.4,4.7
T024748,C00209,D0386,2025-12-05 08:16:00,Beta 1,Daryaganj,21.7,70,SUV,cash,1.5,773.25,Completed,,4.4,3.7
T024749,C01919,D0316,2025-07-18 17:28:00,AIIMS,Noida Sector 63,12.0,51,Bike,Cash,1.0,332.0,Completed,,4.5,3.3
T024750,C02545,D0257,2025-03-30 03:06:00,RK Puram,Nehru Place,16.5,65,Auto,Upi,1.0,427.5,Cancelled,Driver Cancelled,,
T024751,C02762,D0234,2025-03-15 11:36:00,Crossings Republik,Lajpat Nagar,28.3,82,Auto,Cash,1.0,638.5,Completed,,4.9,4.8
T024752,C01255,D0410,2025-06-17 23:12:00,Hauz Khas,Pitampura,26.1,106,SUV,upi,1.0,653.5,Completed,,4.9,3.1
T024753,C02926,D0560,2025-07-01 08:53:00,Laxmi Nagar,MG Road,22.8,89,Mini,CASH,1.0,570.0,Completed,,3.9,4.4
T024754,C00243,D0526,2025-08-23 23:30:00,DLF Phase 3,Akshardham,26.2,79,Mini,upi,2.0,1202.0,Completed,,3.5,4.3
T024755,C02205,D0578,2025-02-03 17:51:00,Mohan Nagar,AIIMS,13.1,43,Bike,Cash,1.0,332.5,Completed,,4.9,3.9
T024756,C01477,D0463,2025-11-14 17:22:00,Pragati Maidan,Karol Bagh,22.5,73,Auto,UPI,1.2,640.2,Completed,,3.3,3.1
T024757,C02613,D0501,2025-11-09 15:58:00,Sector 29 Gurugram,Lajpat Nagar,6.0,15,Mini,Credit Card,2.0,340.0,Completed,,,3.8
T024758,C00186,D0585,2025-04-01 21:25:00,Defence Colony,Indirapuram,15.1,55,Auto,UPI,1.0,386.5,Completed,,4.4,4.1
T024759,C00208,D0371,2025-09-19 16:02:00,Green Park,Pari Chowk,5.6,20,SUV,Credit Card,2.0,348.0,Completed,,3.6,3.8
T024760,C01994,D0588,2025-11-26 20:50:00,Anand Vihar Railway Station,Greater Kailash,10.7,36,SUV,Cash,1.5,423.75,Cancelled,Customer Cancelled,,
T024761,C02210,D0528,2025-10-21 21:52:00,Jama Masjid,New Delhi Railway Station,26.8,104,Auto,Cash,1.0,660.0,Completed,,3.6,4.2
T024762,C00940,D0135,2025-08-24 21:08:00,Sector 56 Gurugram,Dwarka,4.9,17,Sedan,Wallet,1.0,157.5,Completed,,4.2,4.2
T024763,C00819,D0218,2025-08-13 22:26:00,Pari Chowk,DLF Phase 1,20.7,75,Auto,CASH,1.0,510.5,Completed,,4.2,3.8
T024764,C01438,D0550,2025-08-01 08:29:00,Film City Noida,Green Park,28.0,102,Bike,CASH,1.0,674.0,Completed,,3.7,3.9
T024765,C00088,D0371,2025-08-08 18:21:00,Rohini,Kashmere Gate,19.9,87,SUV,UPI,2.0,1045.0,Completed,,4.8,3.7
T024766,C02352,D0144,2025-03-29 18:19:00,INA,Sector 45 Gurugram,19.3,53,Sedan,Credit Card,1.5,668.25,Completed,,3.5,3.5
T024767,C00784,D0250,2025-03-12 23:38:00,Pragati Maidan,Noida Sector 18,26.8,116,Auto,UPI,1.0,684.0,Completed,,3.9,
T024768,C00865,D0062,2025-05-07 20:25:00,Pragati Maidan,Vasundhara,17.9,71,Bike,cash,1.5,690.75,Completed,,4.2,3.0
T024769,C00128,D0537,2025-12-28 18:58:00,Sarojini Nagar,Rajouri Garden,12.3,49,Auto,,1.0,332.5,Completed,,3.9,4.8
T024770,C02993,D0277,2025-06-27 03:43:00,Civil Lines,Old Delhi Railway Station,22.4,93,SUV,Wallet,1.0,572.0,Cancelled,Customer Cancelled,,
T024771,C02811,D0448,2025-07-27 19:14:00,Chandni Chowk,Knowledge Park,28.4,78,Mini,upi,2.0,1264.0,Completed,,4.0,3.1
T024772,C02509,D0212,2025-10-20 10:10:00,Model Town,Anand Vihar Railway Station,15.6,57,SUV,cash,1.0,398.0,Completed,,3.6,3.4
T024773,C02386,D0036,2025-11-08 03:07:00,INA,Nehru Place,6.2,22,SUV,upi,1.5,280.5,Completed,,4.3,4.7
T024774,C01855,D0534,2025-04-08 18:04:00,Wave City Center,Gamma 1,4.0,11,Mini,UPI,1.2,158.4,Completed,,4.8,3.3
T024775,C01053,D0199,2025-03-14 03:13:00,Green Park,Knowledge Park,7.9,26,Mini,Upi,2.0,441.0,Completed,,3.1,3.7
T024776,C01431,D0039,2025-04-16 08:04:00,Rajouri Garden,Yamuna Bank,29.9,90,Sedan,upi,1.0,678.5,Completed,,3.4,4.7
T024777,C02262,D0150,2025-05-08 17:40:00,Mandi House,Loni,1.9,4,Auto,UPI,2.0,173.0,Completed,,3.5,4.1
T024778,C00197,D0082,2025-06-23 21:51:00,Noida Sector 76,Dwarka,20.1,65,Mini,Credit Card,1.0,481.5,Completed,,4.3,4.6
T024779,C01316,D0075,2025-08-08 11:08:00,Preet Vihar,Sector 56 Gurugram,17.9,61,Mini,CASH,1.0,440.5,Completed,,3.7,3.7
T024780,C02512,D0457,2025-05-06 21:26:00,Red Fort,Aerocity,10.4,31,SUV,upi,1.5,402.0,Completed,,3.5,4.8
T024781,C01122,D0512,2025-08-19 14:57:00,Sahibabad,Aerocity,6.4,21,Bike,Wallet,1.5,282.0,Completed,,3.6,4.0
T024782,C01936,D0546,2025-01-02 01:00:00,Karol Bagh,DLF Phase 3,14.4,44,Auto,UPI,1.5,531.0,Completed,,4.1,4.0
T024783,C01754,D0093,2025-02-25 05:28:00,Sector 29 Gurugram,Vasant Kunj,13.0,52,Mini,Wallet,1.0,349.0,Completed,,4.6,3.7
T024784,C00067,D0441,2025-12-08 22:16:00,Mohan Nagar,Shahdara,2.0,7,Mini,Wallet,1.2,112.8,Completed,,4.0,3.8
T024785,C01363,D0096,2025-09-08 10:00:00,Loni,DLF Phase 1,21.2,68,Bike,CASH,1.0,504.0,Completed,,4.8,4.5
T024786,C00489,D0596,2025-04-03 07:27:00,Pitampura,Shahdara,5.0,21,Auto,UPI,1.0,167.0,Completed,,3.7,3.7
T024787,C00743,D0453,2025-05-28 00:17:00,RK Puram,Dilshad Garden,12.7,54,Sedan,,1.0,348.5,Completed,,3.7,4.8
T024788,C02775,D0548,2025-09-03 14:31:00,Ghaziabad Railway Station,New Delhi Railway Station,21.9,84,Auto,UPI,1.2,655.8,Completed,,4.1,3.8
T024789,C02951,D0196,2025-03-26 23:28:00,Akshardham,Botanical Garden,5.4,15,SUV,Wallet,1.0,161.0,Completed,,3.0,3.5
T024790,C01334,D0007,2025-03-24 03:32:00,Raj Nagar Extension,Wave City Center,2.4,9,Bike,UPI,1.0,104.0,Completed,,3.5,4.0
T024791,C01725,D0024,2025-09-22 14:10:00,Loni,New Delhi Railway Station,16.4,41,Mini,upi,1.5,567.0,Completed,,3.3,4.0
T024792,C01188,D0557,2025-10-23 09:49:00,Old Delhi Railway Station,Cyber City,12.6,35,Bike,upi,1.0,309.0,Completed,,4.7,4.8
T024793,C01821,D0214,2025-11-23 13:02:00,DLF Mall of India,Vaishali,19.7,59,Bike,Wallet,1.0,463.5,Completed,,3.0,3.1
T024794,C01324,D0395,2025-04-04 08:41:00,Noida Sector 76,INA,27.4,119,SUV,Wallet,1.0,699.0,Completed,,4.5,3.3
T024795,C02518,D0460,2025-04-15 05:20:00,Bisrakh,Botanical Garden,10.8,39,Mini,cash,1.0,290.0,Completed,,3.9,3.0
T024796,C01451,D0572,2025-12-15 11:28:00,Shahdara,Greater Kailash,4.2,18,SUV,upi,1.0,149.0,Completed,,4.6,3.4
T024797,C00598,D0586,2025-02-07 22:27:00,Knowledge Park,Manesar,21.0,91,Bike,Cash,2.0,1094.0,Completed,,3.8,4.8
T024798,C00105,D0280,2025-03-05 11:48:00,Dwarka,Noida Sector 63,8.8,23,Sedan,CASH,1.5,342.0,Cancelled,Customer Cancelled,,
T024799,C00548,D0442,2025-09-28 20:58:00,Wave City Center,Daryaganj,19.0,51,Auto,Wallet,2.0,874.0,Completed,,4.1,3.4
T024800,C01510,D0254,2025-03-16 16:27:00,Noida Sector 15,DLF Phase 2,3.0,12,Bike,UPI,1.0,119.0,Completed,,3.7,3.8
T024801,C00525,D0219,2025-06-23 12:39:00,Greater Kailash,Udyog Vihar,16.7,70,SUV,cash,1.2,528.6,Completed,,4.3,4.3
T024802,C01569,D0279,2025-12-27 21:30:00,Hauz Khas,Greater Noida West,7.1,23,Mini,CASH,1.2,243.0,Cancelled,Driver Cancelled,,
T024803,C02435,D0227,2025-08-19 07:59:00,Airport T3,Pitampura,24.4,79,Bike,Credit Card,1.5,861.0,Completed,,4.9,4.2
T024804,C02238,D0445,2025-11-13 01:40:00,Udyog Vihar,Mandi House,26.4,80,SUV,UPI,2.0,1212.0,Cancelled,No Driver Available,,
T024805,C01188,D0507,2025-11-07 01:12:00,South Extension,Mahipalpur,7.9,33,SUV,Cash,1.5,351.75,Completed,,3.8,4.0
T024806,C01323,D0140,2025-05-13 15:56:00,Noida Sector 62,Saket,11.1,33,Mini,upi,1.0,282.5,Completed,,4.5,4.3
T024807,C01704,D0250,2025-11-03 18:43:00,Anand Vihar ISBT,Kashmere Gate,2.2,8,Auto,CASH,2.0,198.0,Completed,,3.6,3.7
T024808,C02698,D0068,2025-12-19 11:49:00,Noida Sector 62,Sector 14 Gurugram,3.1,10,Bike,Upi,1.0,116.5,Completed,,4.2,3.3
T024809,C02032,D0050,2025-01-29 21:41:00,Lajpat Nagar,Connaught Place,27.9,122,Mini,Cash,1.0,712.5,Completed,,3.3,3.1
T024810,C00982,D0055,2025-09-13 20:24:00,New Delhi Railway Station,Kashmere Gate,18.3,69,Mini,Credit Card,2.0,925.0,Completed,,3.4,4.0
T024811,C01644,D0150,2025-04-23 06:43:00,Rajouri Garden,Red Fort,17.1,76,Auto,Cash,1.5,687.75,Completed,,3.5,3.6
T024812,C01394,D0507,2025-07-13 05:53:00,Vasundhara,Cyber Hub,5.5,24,SUV,Wallet,1.0,180.5,Completed,,4.2,4.5
T024813,C02591,D0338,2025-05-18 02:11:00,Crossings Republik,Akshardham,24.6,108,Bike,cash,2.0,1270.0,Completed,,4.4,3.2
T024814,C01992,D0215,2025-01-15 16:56:00,Kaushambi,Hauz Khas,28.4,99,Mini,Upi,2.0,1348.0,Completed,,4.6,3.7
T024815,C00117,D0348,2025-07-27 11:59:00,Sector 45 Gurugram,Noida Sector 62,27.5,76,Auto,Wallet,2.0,1229.0,Completed,,3.8,3.6
T024816,C01347,D0466,2025-06-07 06:21:00,Preet Vihar,Kaushambi,29.1,112,Sedan,upi,1.5,1065.75,Completed,,3.8,4.6
T024817,C00634,D0047,2025-02-13 02:04:00,Golf Course Road,Pitampura,24.7,62,Sedan,CASH,1.2,653.4,Completed,,4.0,3.5
T024818,C00015,D0575,2025-02-12 17:19:00,Beta 1,Bisrakh,16.8,51,Bike,Upi,1.5,606.0,Completed,,4.7,4.7
T024819,C00117,D0097,2025-02-06 02:37:00,Noida Sector 37,Anand Vihar Railway Station,29.1,90,Sedan,CASH,1.0,666.5,Completed,,4.2,4.2
T024820,C02430,D0448,2025-03-18 05:07:00,Seelampur,Film City Noida,25.0,84,Mini,upi,1.0,593.0,Completed,,4.6,4.9
T024821,C01183,D0092,2025-04-26 16:03:00,Greater Kailash,Beta 1,22.1,77,Sedan,UPI,1.0,535.5,Completed,,5.0,3.3
T024822,C01369,D0443,2025-06-20 21:03:00,Rohini,IGI Airport T1,17.9,57,SUV,cash,1.5,648.75,Completed,,4.6,3.5
T024823,C02689,D0454,2025-10-12 10:38:00,Aerocity,Defence Colony,9.8,32,Bike,Upi,1.2,313.2,Completed,,4.9,3.4
T024824,C01443,D0225,2025-11-12 22:32:00,IGI Airport T1,Karol Bagh,17.0,45,Bike,CASH,1.0,395.0,Completed,,4.3,4.9
T024825,C02065,D0368,2025-10-22 04:29:00,Raj Nagar Extension,Noida Sector 76,13.9,42,Bike,Wallet,2.0,685.0,Completed,,4.6,4.0
T024826,C00781,D0504,2025-01-24 00:56:00,Alpha 1,Anand Vihar ISBT,3.5,14,Mini,,1.5,195.75,Completed,,3.6,4.3
T024827,C00446,D0168,2025-07-28 18:34:00,Delta 1,Huda City Centre,10.4,46,Auto,Wallet,2.0,596.0,Completed,,4.2,4.0
T024828,C02321,D0185,2025-09-24 01:53:00,Noida Sector 15,Jama Masjid,16.3,56,SUV,Upi,1.0,406.5,Completed,,4.5,4.6
T024829,C00713,D0428,2025-01-16 20:16:00,Ghaziabad Railway Station,Old Delhi Railway Station,17.5,68,Auto,UPI,1.0,448.5,Cancelled,Driver Cancelled,,
T024830,C00893,D0240,2025-12-24 00:00:00,IFFCO Chowk,Mandi House,8.0,21,Auto,upi,1.0,212.0,Completed,,4.4,4.6
T024831,C01452,D0511,2025-02-12 19:05:00,Civil Lines,Sector 29 Gurugram,22.1,86,SUV,Credit Card,2.0,1107.0,Completed,,3.1,4.2
T024832,C00575,D0234,2025-05-17 06:15:00,Model Town,Noida Sector 18,11.1,31,Auto,upi,1.2,-334.2,Completed,,4.7,3.4
T024833,C01937,D0050,2025-10-03 00:27:00,Noida Sector 63,Kashmere Gate,11.5,36,Mini,upi,1.2,353.4,Completed,,4.8,3.8
T024834,C01119,D0452,2025-03-07 10:02:00,Green Park,DLF Phase 1,7.8,29,Bike,Credit Card,1.2,270.0,Completed,,4.9,4.2
T024835,C02470,D0207,2025-01-04 02:24:00,Mandi House,Ambience Mall,26.2,72,Sedan,Cash,1.0,587.0,Completed,,3.7,4.8
T024836,C00347,D0248,2025-02-25 14:25:00,Noida Sector 18,Kalkaji,19.1,69,SUV,Wallet,1.0,474.5,Completed,,,4.9
T024837,C02902,D0112,2025-08-28 20:03:00,Noida Sector 78,Pragati Maidan,11.2,41,Mini,UPI,1.2,360.0,Completed,,4.5,4.4
T024838,C01209,D0079,2025-08-05 09:05:00,Greater Noida West,Greater Kailash,12.9,46,Auto,CASH,1.0,335.5,Completed,,4.0,4.9
T024839,C02475,D0504,2025-01-30 05:24:00,Seelampur,Greater Kailash,9.5,36,Mini,Wallet,2.0,529.0,Completed,,4.7,3.1
